"","X","Date","MXX","NAFTRACISHRS.MX","DIABLOI10.MX","ALFAA.MX","AC.MX","ASURB.MX","BIMBOA.MX","BOLSAA.MX","CEMEXCPO.MX","FEMSAUBD.MX","CHDRAUIB.MX","GFNORTEO.MX","GMEXICOB.MX","PINFRA.MX","WALMEX.MX","DJI","IXIC","AAPL","AMZN","AZO","BAC","DELL","GM","GOOGL","MSFT","TSLA","QQQ","IDU","WM","SPGSCI","GLD","DBA","DBE","GSG"
"75",75,"2018-02-09",-0.0529017979632442,-0.0524133148012917,0.0538850365619523,-0.014973407325007,-0.0364102795961987,-0.0881810439057649,-0.0322573677602418,-0.064969366966702,-0.0857569690196618,-0.081297482419326,-0.0397599042093248,-0.0312339892697686,-0.0413288574766959,0.00699982039098224,-0.0449485313609737,-0.0474537176632719,-0.0458650982953497,-0.0156744762230367,-0.0591984835615316,-0.0306758688319189,-0.045965172745678,-0.0460404518815825,0.0172267680166334,-0.0613127702411038,-0.0339441749559093,-0.0959185808378233,-0.047012574639707,-0.0185967688121096,-0.07114567101201,-0.0572238193488772,-0.00683049545103298,-0.00186886265242858,-0.0747472202757917,-0.0594571453392838
"76",76,"2018-02-16",0.0224186144041436,0.0219517873738111,-0.0215418632845275,0.00961144699416439,-0.00592372252451057,0.0157568340720751,-0.0186837404946618,0.00478322760993599,-0.00358807839522735,0.019687662083733,-0.000751258735184113,8.63309284424574e-05,0.0587258451868644,0.0266516743138228,0.00804096949341959,0.0317100926800578,0.0418043934660837,0.0875843460673353,0.0683624680632686,-0.0230737177005995,0.0427343972366172,0.0264043532816149,-0.0188902491127596,0.0360533050938319,0.0371685761955929,0.0677396977133542,0.0452803665049126,0.0194275798689683,0.051212291516169,0.0246138172954442,0.0153195499760503,-0.0019874309191561,0.0198421565539899,0.0218422893514738
"77",77,"2018-02-23",-0.00490846595510774,-0.00492779447159286,0.00250946905737459,-0.0202027916611298,-0.00739728822813479,0.016971748911998,0.00949811753258745,0.0194926516648026,-0.0501211223142959,0.0142711601574996,0.00724003883427615,-0.00380036272415651,-0.00121102620553737,-0.0185033953312157,0.008005627190943,0.00439663410554303,0.0142454092539719,0.018458109708579,0.0356156115919894,0.0160289100871882,0.00268541386298171,0.0289254845858613,-0.00358011312644368,0.0301252456122105,0.0229546493495816,0.0489912928304044,0.020082555437436,0.0055538289065602,0.00479523260201642,0.0185513350297466,-0.0135150854937329,0.0076398729412066,0.0364793259535015,0.0202400848870381
"78",78,"2018-03-09",0.0209851594373074,0.0210275641897115,-0.020585328839811,0.0430946900398865,0.0171496748506996,0.0327652078723437,-0.0114500763203593,0.00368111353813827,0.046242312260548,0.00661115565902559,0.058458178689571,0.0533632025418171,0.039289376346527,-0.0177683803199633,0.0285361840499232,0.0209072164152193,0.0298084854507596,0.0100855316909394,0.0400069601311426,-0.0163168528410829,0.0227969732982176,0.0523003911256525,0.00993059436650956,0.0572733927639959,0.0257371776309068,-0.0350922306772379,0.0312050198027016,-0.000257748238232658,0.013951628197896,-0.00467229769160227,-0.00988787125441082,-0.013148417002526,0.000677343028891997,-0.00801881614728295
"79",79,"2018-03-16",-0.0224694624316086,-0.0218694929324137,0.0197699819864958,0.0264485946922672,-0.00343702483920527,-0.0256227913086198,-0.0307864460996998,-0.046870106687265,-0.0485350663349271,-0.0339767039482739,-0.0558888577498196,-0.0312072978918243,-0.0352415545608107,-0.0102359158842242,-0.00320194754135938,-0.0115331228158553,-0.00653049406751549,-0.00700038213928345,-0.000627999870594032,-0.0127347890020744,-0.0130030707393924,-0.00269878423626224,0.006588327084045,-0.019073371700923,-0.0163510201121477,-0.014000054699852,-0.00848618008984303,0.0290237682449543,-0.0054982172685687,0.00446645286958258,-0.00356683579286887,-0.0043540352301914,0.014212596523544,0.00394901028209826
"80",80,"2018-03-23",-0.0204627322682143,-0.0204215479748542,0.0193866951311987,0.00426978159310343,-0.0204838152470881,-0.0568234916474273,0.0062817610332706,0.0357857850138346,-0.00613973500034426,-0.035724465142172,-0.00256932093975148,-0.015976576016814,-0.0159612141238146,-0.025617180112099,-0.020521327945191,-0.0671696131012567,-0.0764842310579201,-0.0851622649247474,-0.0584922360099007,-0.026693332201555,-0.106741474959063,-0.0726683206673906,-0.0846605614881311,-0.108765734913055,-0.0905302838457915,-0.0724759796105667,-0.0831900033610129,-0.0332273628218074,-0.0500846559254775,0.0145806716881172,0.0150223016843842,-0.0256637752734248,0.0324913705428207,0.0141416210817669
"81",81,"2018-04-06",0.0383085526136107,0.0383438305280315,-0.0331611343343763,0.0115263297443455,0.00634355879837578,0.0122282344058036,0.02531783178418,0.0403382463492545,0.0510438445088752,0.0361263285554401,0.0162187152460649,0.0397811163464414,0.0204338385689513,0.0161354565381808,0.0534525474469958,-0.00426943027143878,-0.0184015759471112,0.00639278522543751,-0.0267031896711174,-0.0418318176009844,-0.00925359933882142,-0.0237525432582197,0.039033487307333,-0.0237427895584004,-0.00863722024623836,0.120284649047512,-0.019276630068128,-5.45926208594949e-06,0.00389226157317868,-0.0177427364101224,0.00758170243899237,-0.00197303142539429,-0.0243939916865843,-0.0184219327706723
"82",82,"2018-04-13",0.0174200908277484,0.0180183373846998,-0.0157483221116217,-0.00169929369510946,0.0235911446628494,0.0335083230183075,0.0311282003887214,0.0393057466594637,0.0180044726250816,0.0274241610075068,0.0307661430851232,0.0293136094211741,0.0555480726801716,0.026168169070484,0.0346390656314672,0.0151167738664544,0.0247388791352172,0.034435328079331,0.0154425278879309,-0.0246344368476148,0.00313794586780869,0.0197491476340907,0.0249017199663522,0.0229215464025634,0.0285140330001621,0.000885566402454074,0.0272302082600673,-0.0131829744267629,-0.0162131149468099,0.0513535090922517,0.00576852717994125,0.00751518245364302,0.0511298412020205,0.0499976534454127
"83",83,"2018-04-20",-0.00692848606476737,-0.00720966462947326,0.00914764431289194,0.000850052664406853,-0.0101649249140987,0.0175836433893339,0.0274180713535692,-0.0166179083604487,-0.015637631556531,0.011590859687499,-0.00602110626387908,-0.0321714326492604,-0.0372693008365532,-0.00531777547295942,-0.0143542514326964,0.0192711265119279,0.0206000285637007,-0.0378823798061969,0.0804591616518389,-0.00321644917743136,0.0303782596500053,0.0119001510537871,-0.0142843045440868,0.0541308594317931,0.0354778599289238,-0.0191469944091116,0.0208068145266722,0.0249514363884664,0.00793225623879312,0.0266515292946004,0.00860536509598031,0.011882182749452,0.0277345040113017,0.0266341824310583
"84",84,"2018-04-27",-0.00303917817530497,-0.00269149966007021,-0.000828176365331057,0.01056429177294,0.00225913160748892,0.0214560410533231,0.000693378843496184,-0.0360473094368285,-0.083792791016394,-0.000895450678284782,-0.0218782927436778,0.0144643935576276,-0.00909783923338159,0.0279708156435436,0.0553290230863905,0.0105158242763626,0.0130470781886611,-0.00399138738743154,0.0458555628360804,0.0703726353455671,0.0130967131581539,0.016049757789383,0.0178013809820987,-0.0267725500223159,0.0253329943028531,0.0298821045679949,0.0154435016750094,0.0462208610862396,0.0145536990243045,0.0154289068910423,0.00777473731092115,0.0361767853248596,0.0236413925686154,0.0161629625299593
"85",85,"2018-05-04",-0.0271318314125892,-0.0254027819627685,0.0180629106484265,-0.0403142646013972,-0.0174259892198485,-0.0288350293630248,-0.0414489859918397,-0.0166694733672474,-0.0112022122533824,-0.00838314597530143,-0.0168594819447829,-0.0475257880337194,-0.0754038167828561,-0.0278108203065059,-0.0105882485654964,0.013211145944263,0.0277521645104937,0.139657147977142,0.0204984741591741,0.0484891157737053,-0.0133820408326901,0.0197496581020093,-0.0100682101800276,0.0339921102251672,0.00830374416125412,0.0152495605865042,0.0322212422749635,0.0145270388813206,0.0362562395122037,0.0284635133725999,0.00753670885837643,0.0204050824919051,0.0313448719009788,0.029505550204143
"86",86,"2018-05-11",-0.00561774690827299,-0.00490267731749006,0.00487017348818242,-0.0284086995340225,-0.0141210645149901,0.0206161254353878,-0.029816297263193,-0.0081423873126858,0.0154775346472076,-0.0351281879516439,0.0147998142789922,0.00652225452056143,-0.0316147648225518,-0.00379234835159536,-0.0314553001665598,0.0331458179988129,0.0364312895796139,0.0393913617743031,0.0237732430221822,0.0266403935674564,0.0637944622818436,0.0285842965606209,0.0148697383618392,0.0586145344560469,0.0363201072890327,0.0334021747859223,0.0374382842715555,-0.0106599399154534,-0.00295446692746193,0.0202909274468972,0.0136652338167513,-0.00935854898287047,0.0384910927167219,0.0190180538771445
"87",87,"2018-05-18",-0.0229923954121531,-0.0226912420875127,0.0224188514612158,-0.030166547420305,-0.0517451820414543,-0.00490916996257518,-0.0273849495955343,-0.0333212109836749,-0.00427532239382522,-0.0182797129335661,0.00719066719871542,-0.0445248063510313,0.00391818337878025,-0.0427480134649167,-0.00802087189628287,0.0215715648239971,0.0196787946149826,0.0140935978536092,0.00829173872659972,0.0137410016266486,0.00468053341218333,0.0849172617705305,0.0503613878127362,-0.00479878388800437,0.0167720824453248,-0.0576848649673325,0.0143845240096816,-0.00145854299248782,0.00813560178364092,0.0359126844305013,0.00531965726491634,0.0220267591551959,0.0481453337653956,0.0374430334421767
"88",88,"2018-05-25",-0.0126663023696985,-0.0112101467568855,0.0118064826316773,-0.00932419739196799,-0.00370800519534331,-0.0262234193933946,-0.0239345721305106,-0.0150331576826401,0.00683175296527461,-0.0141321073329443,-0.00487368132166521,-0.0029838976497798,-0.0459937783209563,0.0186466922330437,0.0163743751152357,-0.00773744740460103,0.00147952448346089,0.00283673902085724,0.0131983799415343,-0.0387238112769523,-0.0125838361188402,0.0306492737763451,0.00413156537088444,0.00413573631650799,0.0112690735247636,-0.00196722461703214,0.00413168341779091,0.0213277131211411,0.00872777154126236,-0.0238127547371274,-0.00275967565360524,0.016362042875719,-0.0353571195594444,-0.0238398860120688
"89",89,"2018-06-01",-0.00175056016662012,-0.00420885824542605,0.00156375777161699,-0.0499383425993658,0.029956842494145,-0.00566062268833356,-0.0167268348437788,0.0304561153696645,0.0076303947048002,0.0146760420379728,0.00282435577200113,-0.00355515672617646,0.00244244042633479,-0.0256524761350096,-0.00995240416584098,0.0123081743718778,0.0331587511910545,0.0258456916682164,0.0363892687322886,0.0472669358469737,-0.00436278367125631,0.0510037929250675,0.137472347334344,0.0629827546540911,0.0414869703356224,0.062544874896509,0.0347193436492397,0.0120068561022295,0.0251251998923747,0.00673943394560084,0.0112209066478082,0.00565289199373442,0.012265384583376,0.00515999223627084
"90",90,"2018-06-08",0.0203721366127656,0.0232570638509642,-0.0205216536639812,0.0243203225382023,-0.0157176165760653,-0.00581895298991864,-0.0443423183459015,-0.00490951451576427,0.0332256903100485,0.0388323820453431,0.0177896012738339,0.0395403834378367,0.101449843255634,0.0251588307350987,0.00478930556291424,0.0527873426990055,0.0375041844999693,0.0331517842682461,0.0510377087510427,0.0575543150316875,0.0460426118833155,0.0657013198016969,0.0582092311106317,0.023486951119696,0.0338061590089529,0.110351092171777,0.0352999007649561,-0.0043652725459431,0.0305937791764661,0.0235345068348138,0.0297428805610158,0.00598605276442932,0.0242987868874325,0.0260775391406165
"91",91,"2018-06-15",0.021518894546805,0.0212431664275736,-0.024214273778068,0.0660089332796758,0.0352295752965386,0.0275309446756618,0.0314074412806544,0.0338707939691134,0.0501897037047536,-0.00840870453582809,0.0525015731554004,0.011935292935946,-0.00407756644851842,-0.000845632486809578,0.0263276265062169,0.0114358768458089,0.0335119867079996,0.00537339248068669,0.0392174103610845,0.0481600410362262,-0.00422106135755129,0.0210838749045994,0.0126915549171658,0.043582362980227,0.0055353027315439,0.140430974082341,0.0348608818633522,0.0445463125401515,0.0292187775426083,-0.0063048397485197,0.00673570322412864,0.00375126377056123,-0.0121431776346244,-0.00796169550440418
"92",92,"2018-06-22",-0.00429520916526016,-0.00340272190597535,0.000816678606052612,0,0.0117705507690964,0.00272351902579704,0.0094482881456246,0.0159295388064398,-0.00936773157349569,-0.0010560639962387,0.0528337798283642,0.0236309786071418,-0.0272668482957479,-0.0155905726352668,0.0250851344011283,-0.0461980292870603,-0.0326170753699877,-0.0466555031553604,-0.0258536928898243,-0.0363941723817298,-0.0356326216084257,-0.0212763948780337,-0.0881699064834729,-0.017072609366771,-0.0228865189859757,-0.0966539808102231,-0.0329645186305285,-0.0016448934683293,-0.0551617532293696,-0.00893101932688012,-0.0339543094622119,-0.0393142977143555,0.00141632193754049,-0.00418520718689219
"93",93,"2018-06-29",0.0196097461586664,0.0148027391330015,-0.0172915002784144,0.038389828219255,-0.00652214435351617,-0.0142307689677876,0.038734900922178,-0.0251902129432322,0.024022886510624,0.0266450895110415,0.0436926091170506,0.0502732532591033,-0.0135621761949172,0.0154610898850951,-0.00988211058022292,-0.0416935861641043,-0.0530353876088636,-0.0279965448146395,-0.0383164806191409,-0.0512070154641933,-0.0570070619916256,-0.0774868846772874,-0.0749085555518691,-0.0639195706716507,-0.0471124741372408,-0.00147135206614557,-0.0501791147416224,-0.00763531429310227,-0.0356404065153102,0.00433076328470072,-0.0431664134786969,-0.0389571218545699,0.00795162281082007,-0.000134346603974933
"94",94,"2018-07-06",0.0272812462765071,0.0275345209957405,-0.0286456112107363,-0.000432986121940537,0.0220037229007781,0.0159798526688411,0.0410185795864901,0.0895092994145656,0.0212128988872413,0.0431260953381338,0.0389450844761727,0.0627378912534304,-0.0103389512621961,0.0321643096929858,0.0198549295252977,-0.0168662714249965,-0.00102635030725118,-0.0091302305141614,-0.0181112087051991,-0.00830284317923891,-0.0301542531630385,0.074088474151143,-0.0305722909242023,-0.00179328438442727,0.00106825776653618,-0.129029470238651,-0.00165401261856424,1.96472908031708e-05,-0.0128505553412763,-0.0383237873250692,-0.0226940418376262,-0.0311403229286871,-0.0362411591507028,-0.0373875142514244
"95",95,"2018-07-13",-0.0118168264854077,-0.0102624740855721,0.00851072213400483,-0.00695358115491018,-0.0288157224047927,-0.0217994834285342,-0.0172658157604966,-0.0317841849341747,-0.0366453233895268,-0.00957148361434612,0.00187665792713432,-0.0383515909565082,-0.0439548536106775,0.0210068199377584,-0.00431560675564313,0.00795672224235133,0.00293757215312773,0.00291725624581307,0.0433377230655774,-0.00733373317584096,0.00358147306221213,0.0017751629578866,-0.00970588567378083,0.0270285488055242,0.0265439944166026,0.0169659426647062,0.00772217514719742,-0.0281272221426674,0.0101623950954162,-0.0515799212947865,-0.0253722410014241,-0.0459903764825311,-0.0321292928497092,-0.0434881171314601
"96",96,"2018-07-20",0.0103218392258526,0.00965010004845634,-0.00424630704542217,0.0237030041393274,0.00181008619474454,0.0514687621812282,0.00578842343640362,0.0199135894703675,-0.0101604076346886,0.00573206881279109,0.0142727573216312,0.0538741998905783,0.0185497750684296,-0.0133956602742229,0.0473743779360771,0.00501074093214449,0.00272596734434849,0.00403986289601921,0.00383426465874415,0.0425472020310007,0.0573293751156694,-0.00266573630716138,0.00448059684500457,-0.00198005819408742,0.0114007615999752,-0.0132642163469949,6.81728153750782e-06,-0.000966971064801037,-0.0166485161226726,-0.00910937861036487,-0.00550315171457783,0.00806257028444879,-0.0153979651931984,-0.00765623371073243
"97",97,"2018-07-27",0.0149305026877808,0.0135972884962658,-0.0145737750337425,0.0542913043091695,-0.00032885577452646,0.0435687340450102,-0.019000046581688,-0.0233189045121942,0.090083493444316,0.00744653816325425,-0.093135408943783,0.0251163970699544,0.0607868881604547,0.0242381352154926,-0.0283758292698773,-0.00584568782445061,-0.0320470753790119,-0.0238113629791821,-0.0194387375455518,-0.0420121716669524,0.00899402452953879,-0.0283205778404874,-0.0700306099291561,0.0234943392102389,-0.00822456171627639,-0.0751216538318582,-0.0290886949942042,-0.0162990339408484,0.0594093369815623,-0.00605094957246344,-0.02768773551833,-0.0196865612014046,0.00346720763292296,-0.004480328429187
"98",98,"2018-08-03",-0.00690014114220538,-0.007485956239345,0.00774198727965203,0.0068342401953454,0.036335387381758,-0.0179381729154331,0.00204423989011504,0.0526000373549702,-0.00359581960261801,-0.0078863245290286,-0.00905811568071169,-0.0328875248155267,-0.00450672052697554,0.0355705383799361,-0.0111317260138328,0.000538395061516539,0.00967985697148244,0.085407456526303,0.00339301267635861,0.0304858916679223,0.0144701205743463,-0.00612522881190092,0.00540063456194861,-0.0117405833698232,0.00342382746735215,0.158438675424717,0.0138407916937524,0.011406703038233,-0.00091848928109961,-0.00533058024321953,-0.00780151409339691,0.00237282822328222,-0.0125763524091225,-0.00455449245479844
"99",99,"2018-08-10",-0.0188155124296863,-0.0192749233557823,0.0195169152251262,-0.0300959342415488,-0.0366644305621779,0.00738392775117624,-0.00974641871560422,-0.00540822632204918,-0.0441898671008678,-0.00159584887638342,-0.0389659654521011,0.00198816611765817,-0.0366252631303206,-0.0110804296362792,-0.0510968657447521,-0.0012015668580112,0.0081477334210085,0.00597138405219333,0.038659438001968,0.0287624774803774,-0.00552273894162791,0.0200351373257863,-0.0259955517590651,0.0162077929167124,0.0135307813721202,0.0254909972532662,0.00712492648072427,0.00127213116488267,0.00891885724758978,-0.00394269003922432,0.00268134593068048,-0.0125968456746577,0.00225461823895312,-0.00583557169045346
"100",100,"2018-08-17",-0.00246173181699838,-0.000828765086738237,0.00586517381684892,-0.00289421696611392,0.0267830926418346,-0.0426334820869156,0.00770217882548918,-0.00844113472269115,-0.0407278611144801,0.00461509053908937,0.00800950044658677,7.93832272512063e-05,-0.0546277144543801,0.0191591550295946,0.0456716318027661,0.0291338682809119,0.0122508596889865,0.0624518307766744,0.0129956724721518,0.0502373974348345,0.000628255359502283,0.0202258689921422,0.00940503647907764,-0.0145451091132198,0.00588892530916407,-0.136386323758802,0.0114980847665809,0.0419229634354918,0.0306066877652125,0.000762172159699759,-0.00741296485590315,0.0284369630791232,-0.00139882132415003,0.00334049118967972
"101",101,"2018-08-24",0.0279724677907804,0.0281941790159492,-0.0305367757395496,0.0164274287158723,-0.0162277080754434,0.067642067869282,0.0287392799515338,-0.000547119979364297,0.0399745976222596,0.00748183844885553,0.0332286976686147,0.0499697409079651,0.0607369101341102,0.0374461203321967,0.0143404435471481,0.0046355204148778,0.0163826542605978,-0.0066159879383374,0.0121664490731268,0.00667708356599839,0.00479936767576472,0.00339891509290347,-0.0119580473131853,0.0169752224799193,0.00752488888507052,0.0550767855182563,0.0143937274122727,-0.0136164599610922,-0.00709987736445061,0.0265002718936458,0.0178737785174512,-0.0232712341697017,0.0434958208961165,0.0245952768064557
"102",102,"2018-08-31",-0.00173600740963309,-0.00242033320486224,0.00258070565987012,0.023350488652532,-0.0440967331775681,0.0228906571802341,-0.0122516087443381,0.0548301727842611,0.0194034951724933,-0.0059481634330556,0.0286372192982438,-0.0111706870862598,0.0183756435917468,-0.0132978229916656,-0.0204322365711254,0.0116568644292165,0.0252896966324023,0.0566172192030825,0.0597100168991407,0.000179388173403794,0.00620890924010986,0.0135827934000243,0.00769190685568422,0.000904250105884685,0.0405278282620749,-0.0628796899221618,0.0275091638650835,-1.08147363455657e-05,0.00711755959344629,0.01542437564256,-0.000795364323253445,0.00608754411107704,0.0201909251934014,0.0164488804811311
"103",103,"2018-09-07",-0.0117042742154574,-0.0115774390382946,0.00940576879179478,-0.00398717189495423,0.0098190329064618,0.0161025284633016,-0.0239321813499518,0.01056300702419,-0.0269678745228532,0.00920721603411323,-0.079858836157904,-0.00613224570947857,-0.0326589970287348,-0.000345985956936801,-0.0121742736269757,0.00506196228451472,-0.0189337390720965,-0.021279199635817,-0.0236685210916132,0.0142637195517477,0.00947963119860162,0.00785855921465206,-0.0434472009123805,-0.0380833408702514,-0.0304440638774581,-0.129311178218385,-0.0232072798975231,0.0176255568534192,0.0219770797637988,-0.00955527970988435,0.00445340082357681,0.00926514420070212,-0.00716962151916523,-0.00751541820312251
"104",104,"2018-09-14",0.0130001649394416,0.0135945330167742,-0.0119864744516649,0.00993844650918208,-0.00718537025933674,0.0497151965216309,0.0246864205704114,0.00740463881170506,0.0202937619453012,0.00167974456383391,-0.025403602465305,0.0273780825504444,-0.0216265040879411,-0.0128309151323558,0.0489267294403368,-0.012000123324551,-0.00763501326929727,-0.00973406779823005,-0.0119069224508523,-0.0518114352736259,-0.0371521359451226,0.00337887190140673,-0.000136251077203831,-0.020815487920359,0.0254362648443953,0.0934403897790528,-0.00536983620712661,-0.0164183226385708,-0.0187531923059687,-0.0139064623089222,-0.0230029547178017,-0.0240748237827617,-0.0123151646325539,-0.0159245885947392
"105",105,"2018-09-21",-0.00540928667214757,-0.00728133238029338,0.00258070565987012,-0.0297091706511154,0.0281070744747298,-0.00112548375917854,0.0117458185592483,-0.0128009866728807,-0.0119761191027208,-0.0202899417404332,0.0230118071183956,-0.0286090901520097,0.0395396335672524,0.000150222533718214,0.0108754766017731,0.0225716796883741,-0.0025775696154966,-0.0276893629441011,-0.0280991058335536,0.0275236594126671,0.0218072054511786,-0.0248409688599489,0.0200371109215522,-0.00467901844896623,0.00812784800171951,0.0134328673790112,-0.00121507981684843,-0.0141650281766186,-0.00634232531047907,0.0204744943443149,0.00445792718349303,0.0020660296816013,0.0136998285821184,0.0203601288879582
"106",106,"2018-09-28",0.0032346735717006,0.00304044173675644,-0.004304801281235,-0.0168484188113744,-0.00289133699575306,0.00206674956741626,-0.00848313499448006,-0.0142731164130754,-0.0105981224665523,0.0228314275379349,0.00167483766450305,0.0407297710936678,-0.0229053613831347,-0.00366002863776771,0.0277351401146473,-0.0133418791230238,0.00478764441410107,0.0338288300925518,0.0423024571109032,0.0049234668645628,-0.0545417579146914,0.00689723532831543,-0.0504627121128278,0.026769484173828,-0.0016584247389515,-0.124537228198179,0.0104359000460317,-0.0081180437323205,-0.0142832655488316,0.0232941496510417,-0.00907375658526188,-0.0126237876947135,0.0448189516657278,0.0242416235044498
"107",107,"2018-10-05",-0.0297552302147643,-0.0287437024060591,0.030588591899305,-0.0307199950177774,-0.0250461196856318,-0.0314865020384651,-0.0440533118730086,-0.0286339097672497,-0.0799792803985575,-0.00802444401100999,-0.0197980095156129,-0.0260572484046193,-0.0322088881684657,-0.005742514808321,-0.0653923460865364,0.0162811036412087,-0.0158699319425626,0.0102626096035161,-0.0415477040303331,0.0110182844114064,0.0425081474486966,0.0150579687322523,0.0299832758283491,-0.0163502063123486,-0.00307322367403895,0.0059988972286309,-0.0141203839566479,0.0334231878033613,0.0122702236986143,0.0330850191527681,0.0258876238498802,0.042394146407827,0.0320326062795067,0.0336794899029265
"108",108,"2018-10-12",-0.0127503408817446,-0.0134200357409244,0.0157745514952015,-0.00514130364574772,-0.0146973755684146,-0.0387989128457011,-0.0222407348026796,-0.0162692737168255,-0.0301277410151655,-0.0195144285656088,-0.0299489409488998,-0.00189817765389844,-0.0125210124845867,-0.00669058407420842,0.00838874134455381,-0.0494380714573701,-0.0448308165384361,-0.0164441455377453,-0.0616300783255603,-0.00194315417501478,-0.0670123524827968,-0.0323758818679813,-0.0774094119726509,-0.0480137944915695,-0.0297724465681348,-0.0188525179726637,-0.0395743027568898,-0.0207121779982113,-0.0224749812943967,-0.0346798892574682,0.00581040111626585,0.0047842035917558,-0.0465715023062927,-0.0330813591023569
"109",109,"2018-10-19",-0.000139153839487705,-0.000844953058174447,0.00246809935680892,0.0445264317418244,-0.0171033573168664,0.0177850616307529,-0.0153786983263742,-0.0840832136827623,-0.0319407213108014,0.0234801375484919,-0.0262200054153072,0.0120121909522997,-0.0665175713347712,-0.0302554946026001,0.0559510202777482,0.0127425827551058,0.00222856461507881,-0.00405350399374882,-0.00520471901541164,-0.056903908512167,0.00370179231012013,0.000984975127408916,-0.0101005473958864,-0.00516941613343569,0.000293071124134237,0.0133362878905121,0.00114746130501509,0.0380987638656718,0.0297524084126399,-0.00380195096107272,0.0153793095421202,0.00806323038665546,-0.00273735429964628,-0.00201431347932512
"110",110,"2018-10-26",-0.0350552297030173,-0.0335155137362215,0.0355162094821448,-0.067995679762797,-0.0215974895145896,-0.087146495669522,0.0378813261978741,-0.0562666963882394,-0.107311681125158,-0.0307224518835776,-0.0293139376146829,-0.0555869022540598,-0.00832137590133719,0.0186437999273315,-0.0112974491736431,-0.0124907695972709,-0.0208946703681949,0.00385267061879802,-0.0535200663668149,0.0418611139192748,-0.0529105004549653,-0.040615617588327,0.0630995188833054,-0.00190833268328294,0.00190387587964569,0.258807304329405,-0.0197785591011979,-0.00615548120108045,-0.0451870128296061,0.00358670494633628,0.0242024179049833,0.0278824048182997,-0.00722000174972592,0.00348803627516503
"111",111,"2018-11-09",-0.0263772370583695,-0.0231841946918379,-0.00712311290054579,0.0390293621904658,-0.00844912531584097,-0.140769210206237,0.0494051157665334,-0.00866930752722217,-0.0157483184156559,0.0334782352767826,-0.0104097522357605,-0.118657541669793,-0.0235798936621436,0.00939221176228244,-0.0372592952179152,0.0281581913532296,0.00688508711733427,-0.0110065964207884,0.0278940542502211,0.0430807798654804,0.0224616121122594,0.0727658845257082,-0.00907706064805858,0.00527179613935047,0.0317403199729522,0.0118901762756263,0.0126792589839901,0.0316868552742084,0.0391237288022444,-0.0222989480403601,-0.0186538313154339,-0.0261033189902005,-0.027708320858217,-0.027026904660084
"112",112,"2018-11-16",-0.0449232661036394,-0.0449750460496485,0.0563637820251235,-0.0712012341994139,-0.0092821518327959,-0.0460707441930897,-0.0465669942005347,0.056118805392908,-0.0546898952186936,-0.0422843068036336,0.0440899485883905,-0.070444119397953,-0.0642262244717031,-0.0341034527287345,-0.0056102263000275,-0.0183427982960431,-0.0176317283621135,-0.0509160220033422,-0.0679643891401254,0.0461539593761948,-0.0232972105232179,0.0674948915398916,0.0054721003633933,-0.00408479119672478,-0.00336754053366661,0.0148556378360682,-0.0196436746088189,0.00479192237289006,0.0276697993466133,-0.0146464682000946,0.013981418722901,0.0104072354360731,-0.0345068592470383,-0.00885468776418818
"113",113,"2018-11-23",-0.0281564433176413,-0.0265340795952387,0.0317721819114323,-0.0174327866648181,0.00408327584920798,-0.0461871113243495,-0.0340702317922181,-0.038854867332085,-0.0641441706272508,-0.00327925401232676,-0.0307635127723809,-0.0223365133590292,-0.0927485001185628,-0.0606481220471355,0.0204840325032758,-0.0431558609621607,-0.0413371458164136,-0.11403750922771,-0.0568232221502587,0.00166004666079367,-0.0262952363756828,-0.00306283583597189,0.00723791908624349,-0.0341689837399999,-0.0471887417908468,-0.0815807345604016,-0.0485437916210998,-0.0110239122413143,-0.0171895715453427,-0.0667639569179208,0.00351217592224629,-0.0128221943614637,-0.0869798771431238,-0.0617446382291167
"114",114,"2018-11-30",0.0142008575968173,0.013235875601298,-0.025784145623605,-0.0279535109530102,-0.00351228872231779,-0.0241018664743988,0.0389540061834839,0.112875698814473,0.0961701583512236,0.0167427373792624,-0.00664118237606282,-0.0308658606280838,0.0646970902496755,0.0355880855436128,-0.000198752812262892,0.0469951221777265,0.0516018974406816,0.0325648056648058,0.114699144374327,-0.0258524509135576,0.0483718341047092,0.0116076424673235,0.0514043994255307,0.0710962398732704,0.0698377480754759,0.0696353704198245,0.0585689546040928,0.0211676962562786,0.0332622235872293,0.00401542766954854,-0.00528114102824606,0.00425486698196575,-0.0120773920750876,-0.00527602120695292
"115",115,"2018-12-07",0.00328571767560959,0.00357953039048864,-0.00974879564872788,0.0752941352704766,-0.0199796350842742,0.0432679132657414,0,-0.0395604848915916,-0.0271071563651883,-0.0482942828514714,0.0476218876864536,0.0284690586974206,0.0120755340784804,0.00596625210067891,-0.01178943013901,-0.0406903932137439,-0.0451765075263459,-0.0527949782627406,-0.0314179440801796,0.0781566888508749,-0.0995213875741117,-0.00876556002312601,-0.0739930479821878,-0.0531519390012916,-0.0509287948012833,0.0265106481590465,-0.0429586118162941,0.0210187229078862,-0.0221022090711518,0.028921884678363,0.0271952821969013,0.0122812886513879,0.0414701609735886,0.0289109941548613
